measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,1997,60027.53161,142219.4812,9807.959659
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,1997,39406.39412,58258.35141,12523.92961
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,1997,39406.39412,58258.35141,12523.92961
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,1997,342446.9745,396261.4342,286514.1204
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,1997,179942.5321,224768.0341,135434.4943
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1997,68466.92071,85724.68734,52042.86734
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1997,36617.12605,49269.51103,25093.84889
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1997,31844.27204,43629.53032,21569.29858
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,1997,14396.93911,27646.80434,2805.644951
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,1997,169014.9681,180812.4588,156536.3662
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,1997,152244.6549,160803.6189,143123.4849
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,1997,26006.18875,37999.6677,15903.54138
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,1997,21644.461,51393.59739,4053.784123
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,1997,15445.13883,22763.93379,4959.468077
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,1997,15445.13883,22763.93379,4959.468077
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,1997,100939.8423,120118.6917,83099.88092
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,1997,68466.92071,85724.68734,52042.86734
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2004,207272.3762,256796.3063,159143.3254
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2004,135908.1556,175985.6304,96289.45026
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2004,71488.768,104380.9986,44169.96249
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2004,43819.86515,84921.24813,8290.129597
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2004,810207.3251,847055.9832,773604.1756
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2004,800178.462,836110.5809,764199.8015
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2004,49211.77116,72963.19017,29195.49145
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2004,79378.40597,184836.4774,13330.76476
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2004,43338.99651,63918.21647,13524.86588
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2004,43338.99651,63918.21647,13524.86588
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2004,389502.669,451823.1719,322113.1087
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2004,207272.3762,256796.3063,159143.3254
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2004,84200.09855,104393.4447,63919.35872
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2004,50306.16151,66507.03814,35134.03576
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2004,33938.16531,46854.68304,22199.94404
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2004,17849.23371,34768.05772,3462.037844
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2004,207622.8685,223695.8123,191177.7884
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2004,187291.4951,199498.9345,174273.1146
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2004,31254.49654,46274.01944,19136.85073
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2004,31404.64035,73839.11722,5941.579279
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2004,18442.39013,27489.60795,5505.966906
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2004,18442.39013,27489.60795,5505.966906
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2004,124746.4127,149535.2426,103163.1337
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2004,84200.09855,104393.4447,63919.35872
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2005,211923.2787,263960.5937,162979.802
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2005,140889.1379,183432.1531,101272.1678
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2005,71034.14079,103738.6554,42749.4153
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2005,44812.94585,86081.9918,8793.613669
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2005,828983.1673,868960.1515,790705.5044
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2005,818712.767,859949.3076,782137.6444
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2005,50210.36448,73911.24212,30161.96177
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2005,82826.78637,192168.4023,13981.80272
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2005,44097.75245,65676.92096,13259.60563
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2005,44097.75245,65676.92096,13259.60563
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2005,399258.2533,464388.6207,332175.8158
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2005,211923.2787,263960.5937,162979.802
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2005,86242.12027,106980.7282,65417.62328
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2005,52337.10017,68407.37175,36743.67563
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2005,33905.02011,47374.09831,21895.75564
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2005,18294.46768,35373.98077,3610.579878
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2005,211942.2858,228380.5765,195678.0099
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2005,191060.8388,202883.4897,177121.8887
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2005,31981.50565,47427.62592,19167.04236
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2005,32947.91505,77422.24489,6310.811105
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2005,18795.08114,27891.68649,5502.257193
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2005,18795.08114,27891.68649,5502.257193
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2005,127924.2765,153384.8959,105316.329
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2005,86242.12027,106980.7282,65417.62328
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2009,231807.3875,286247.2791,177124.6579
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2009,166169.4154,210821.9381,119851.3953
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2009,65737.38178,98478.85324,39411.84121
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2009,47782.96676,92355.13835,9364.906171
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2009,892739.6822,936496.6914,848196.0157
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2009,881357.3074,922983.5156,837160.083
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2009,54173.12186,80058.19871,31997.86474
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2009,95789.86341,221203.8168,16197.16821
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2009,45965.97454,68564.53232,13842.93319
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2009,45965.97454,68564.53232,13842.93319
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2009,437007.9175,506235.4947,364374.9491
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2009,231807.3875,286247.2791,177124.6579
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2009,94909.23502,116609.0441,73198.8263
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2009,63181.43752,80908.30963,45972.59926
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2009,31780.45467,45097.29014,19896.62057
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2009,20540.99103,40192.88764,4003.182537
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2009,233753.0877,252359.1532,214882.6047
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2009,210443.271,224415.8225,193475.065
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2009,35099.53857,51694.73638,21526.9383
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2009,39538.92104,91979.83549,7692.469021
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2009,20329.06214,30360.55219,5726.489191
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2009,20329.06214,30360.55219,5726.489191
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2009,142336.8315,170080.2319,116495.8782
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2009,94909.23502,116609.0441,73198.8263
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2007,218642.5982,270982.9126,167503.8996
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2007,150492.2107,192865.9444,108251.9478
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2007,68061.60033,100363.4964,41488.39544
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2007,45685.6836,88198.22677,8997.426871
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2007,849936.9497,887251.717,810626.7477
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2007,839258.4441,875591.0119,800834.6094
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2007,51441.23208,76625.08966,30722.51816
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2007,88284.73966,204493.2887,14774.88608
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2007,44514.13652,66289.12347,13525.5171
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2007,44514.13652,66289.12347,13525.5171
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2007,412540.0395,479172.1425,342861.1026
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2007,218642.5982,270982.9126,167503.8996
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2007,90293.46773,111599.2856,68499.98773
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2007,57277.14788,73871.80686,41363.36324
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2007,32995.45241,46234.50733,21194.06176
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2007,19367.76927,37595.77922,3820.283786
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2007,222603.4022,239667.4999,204726.9105
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2007,200591.7056,212869.9787,185298.6882
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2007,33430.37612,49383.34811,20349.24394
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2007,36161.07085,83850.89204,6846.224146
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2007,19551.7187,28980.32523,5719.271614
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2007,19551.7187,28980.32523,5719.271614
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2007,134730.4704,159604.5084,110523.7996
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2007,90293.46773,111599.2856,68499.98773
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2008,225449.4562,278583.4664,173749.6754
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2008,158442.8696,200130.3754,113884.5016
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2008,67032.378,100508.9374,40378.43007
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2008,46892.56406,90669.01914,9130.973367
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2008,873607.5134,916371.7628,831764.5938
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2008,862564.0093,904547.0717,819906.1627
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2008,52863.20614,78622.68131,31114.20572
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2008,92281.29934,214167.0191,15762.75508
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2008,45414.35913,67211.79105,13407.75551
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2008,45414.35913,67211.79105,13407.75551
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2008,425749.6057,493461.8043,354374.5697
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2008,225449.4562,278583.4664,173749.6754
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2008,92492.71123,114518.5212,71161.73934
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2008,60183.2154,76904.0388,42987.14195
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2008,32336.91465,45717.11899,20498.00649
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2008,19959.64669,38660.7131,3996.862699
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2008,228289.3574,245584.3507,208983.3774
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2008,205630.8461,218571.3182,189515.9111
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2008,34251.38516,50315.23607,20855.91149
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2008,37912.22499,88879.10074,7122.403052
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2008,19951.46931,29738.89245,5796.965394
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2008,19951.46931,29738.89245,5796.965394
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2008,138542.4516,163938.6238,113823.376
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2008,92492.71123,114518.5212,71161.73934
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2012,246804.6282,307255.6711,190647.8107
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2012,185566.8613,233356.3067,136113.6728
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2012,61492.37132,95276.3815,36039.0227
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2012,50146.77749,97365.28659,9644.855543
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2012,941955.2465,996042.2652,892244.5173
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2012,929731.5054,983609.5821,881428.4929
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2012,57375.44731,86011.37056,33511.89978
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2012,103844.8912,236799.9865,17529.94303
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2012,47494.25549,71203.14867,14014.58812
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2012,47494.25549,71203.14867,14014.58812
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2012,464563.2306,534973.5335,387226.0331
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2012,246804.6282,307255.6711,190647.8107
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2012,100700.3479,124192.0304,76127.48959
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2012,70779.57382,88806.16803,51404.57126
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2012,30048.81614,43963.60669,18575.53128
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2012,21964.71076,42437.08597,4367.148734
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2012,245766.4085,266392.239,223780.8708
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2012,220734.1759,235411.7781,202349.6324
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2012,37266.56908,54622.94597,22615.07151
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2012,43236.002,101949.8546,8392.416104
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2012,21220.18904,31815.98994,5889.207306
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2012,21220.18904,31815.98994,5889.207306
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2012,151906.466,179479.2779,124305.2006
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2012,100700.3479,124192.0304,76127.48959
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2011,242781.7927,299621.7961,186451.2089
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2011,179565.4445,225563.6339,131789.7528
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2011,63202.20625,97053.74017,37334.04049
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2011,49371.87002,95690.58426,9831.311609
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2011,927374.5982,980760.9317,873815.4672
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2011,915415.1921,967004.4423,863267.0246
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2011,56429.72186,83582.52241,32789.69213
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2011,101269.9314,232961.1521,17537.05112
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2011,47059.11245,70234.61653,13714.0608
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2011,47059.11245,70234.61653,13714.0608
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2011,456939.9238,527648.5158,380346.2359
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2011,242781.7927,299621.7961,186451.2089
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2011,99462.50467,123570.5098,76484.77008
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2011,68593.56576,87095.90041,49516.6901
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2011,30865.33573,44922.99129,19129.54779
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2011,21514.42765,41513.02927,4075.450779
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2011,241901.0259,260978.1776,220071.6423
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2011,217250.1106,232011.5214,199778.6434
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2011,36794.584,53863.55933,22306.64865
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2011,42036.31139,97808.23446,8065.951883
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2011,20969.14478,31367.02202,5918.753639
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2011,20969.14478,31367.02202,5918.753639
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2011,149432.7711,178290.0419,122485.3324
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2011,99462.50467,123570.5098,76484.77008
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2015,256846.931,319657.8975,194791.5758
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2015,200278.2178,254176.1929,147354.281
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2015,56568.71325,88354.58861,31961.6303
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2015,52626.61514,101896.0568,10520.13571
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2015,986986.0014,1050987.428,922360.8175
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2015,973948.4931,1037704.949,910847.7893
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2015,60278.14783,90725.08962,34873.18716
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2015,111818.4209,258199.2798,19205.25952
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2015,48962.85021,73959.40249,14026.28866
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2015,48962.85021,73959.40249,14026.28866
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2015,482873.4073,565878.6336,396770.2652
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2015,256846.931,319657.8975,194791.5758
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2015,106903.0596,133660.3383,81391.54548
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2015,78008.83898,99845.51386,57172.05849
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2015,28894.22063,43302.77706,17128.61064
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2015,23586.17533,46328.18003,4520.996887
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2015,258809.9856,280935.1842,235939.5373
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2015,231727.2426,248463.1147,211684.4881
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2015,39893.39061,58995.57506,23872.14077
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2015,47325.40061,110312.0803,9309.384817
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2015,22316.77393,33538.32742,6489.380629
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2015,22316.77393,33538.32742,6489.380629
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2015,161874.2931,192922.3613,132465.8217
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2015,106903.0596,133660.3383,81391.54548
